train_dataset,test_dataset,direction,protocol,side,n_genes,canonical_over_raw_ratio,mean_degree,median_degree,mean_train_node_freq,median_train_node_freq,mean_test_node_freq,median_test_node_freq,tf_proxy_fraction,pos_edge_ratio,hub_fraction
mHSC-E,mHSC-GM,mHSC-E->mHSC-GM,strict,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-E,mHSC-GM,mHSC-E->mHSC-GM,coverage_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-E,mHSC-GM,mHSC-E->mHSC-GM,coverage_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-E,mHSC-GM,mHSC-E->mHSC-GM,topology_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-E,mHSC-GM,mHSC-E->mHSC-GM,topology_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-E,mHSC-L,mHSC-E->mHSC-L,native,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-E,mHSC-L,mHSC-E->mHSC-L,native,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-E,mHSC-L,mHSC-E->mHSC-L,strict,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-E,mHSC-L,mHSC-E->mHSC-L,strict,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-E,mHSC-L,mHSC-E->mHSC-L,coverage_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-E,mHSC-L,mHSC-E->mHSC-L,coverage_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-E,mHSC-L,mHSC-E->mHSC-L,topology_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-E,mHSC-L,mHSC-E->mHSC-L,topology_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-GM,hESC,mHSC-GM->hESC,native,train,4762,1.000351617440225,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,hESC,mHSC-GM->hESC,native,test,13976,1.000351617440225,0.9341728677733258,0.0,0.7471379507727532,0.0,0.1870349170005724,0.0,0.017744705208929592,0.006568360338248367,1.0
mHSC-GM,hESC,mHSC-GM->hESC,strict,train,2845,1.000351617440225,2.8073813708260107,0.0,2.2344463971880493,0.0,0.5729349736379613,0.0,0.05588752196836556,0.01817249580534211,0.05413005272407733
mHSC-GM,hESC,mHSC-GM->hESC,strict,test,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
mHSC-GM,hESC,mHSC-GM->hESC,coverage_matched,train,2845,1.000351617440225,2.8073813708260107,0.0,2.2344463971880493,0.0,0.5729349736379613,0.0,0.05588752196836556,0.01817249580534211,0.05413005272407733
mHSC-GM,hESC,mHSC-GM->hESC,coverage_matched,test,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
mHSC-GM,hESC,mHSC-GM->hESC,topology_matched,train,2845,1.000351617440225,2.8073813708260107,0.0,2.2344463971880493,0.0,0.5729349736379613,0.0,0.05588752196836556,0.01817249580534211,0.05413005272407733
mHSC-GM,hESC,mHSC-GM->hESC,topology_matched,test,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
mHSC-GM,hHep,mHSC-GM->hHep,native,train,4762,1.000358037952023,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,hHep,mHSC-GM->hHep,native,test,11515,1.000358037952023,1.1338254450716456,0.0,0.9068171949630917,0.0,0.22700825010855405,0.0,0.021363438992618323,0.008901999560100328,1.0
mHSC-GM,hHep,mHSC-GM->hHep,strict,train,2794,1.000358037952023,2.2390837508947747,0.0,1.7913385826771653,0.0,0.4477451682176092,0.0,0.05082319255547602,0.011227001403573524,0.048317823908375086
mHSC-GM,hHep,mHSC-GM->hHep,strict,test,2794,1.000358037952023,1.5898353614889047,0.0,1.274874731567645,0.0,0.31496062992125984,0.0,0.031496062992125984,0.012998915216806035,1.0
mHSC-GM,hHep,mHSC-GM->hHep,coverage_matched,train,2794,1.000358037952023,2.2390837508947747,0.0,1.7913385826771653,0.0,0.4477451682176092,0.0,0.05082319255547602,0.011227001403573524,0.048317823908375086
mHSC-GM,hHep,mHSC-GM->hHep,coverage_matched,test,2794,1.000358037952023,1.5898353614889047,0.0,1.274874731567645,0.0,0.31496062992125984,0.0,0.031496062992125984,0.012998915216806035,1.0
mHSC-GM,hHep,mHSC-GM->hHep,topology_matched,train,2794,1.000358037952023,2.2390837508947747,0.0,1.7913385826771653,0.0,0.4477451682176092,0.0,0.05082319255547602,0.011227001403573524,0.048317823908375086
mHSC-GM,hHep,mHSC-GM->hHep,topology_matched,test,2794,1.000358037952023,1.5898353614889047,0.0,1.274874731567645,0.0,0.31496062992125984,0.0,0.031496062992125984,0.012998915216806035,1.0
mHSC-GM,mDC,mHSC-GM->mDC,native,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,mDC,mHSC-GM->mDC,native,test,7371,1.0,1.7712657712657713,0.0,1.4166327499660833,0.0,0.354633021299688,0.0,0.0328313661646995,0.014727904251028783,1.0
mHSC-GM,mDC,mHSC-GM->mDC,strict,train,2012,1.0,3.9438369781312126,0.0,3.150099403578529,0.0,0.7937375745526839,0.0,0.08200795228628231,0.02384058872197554,0.08001988071570576
mHSC-GM,mDC,mHSC-GM->mDC,strict,test,2012,1.0,2.7768389662027833,0.0,2.2301192842942346,0.0,0.5467196819085487,0.0,0.04970178926441352,0.019762213320174048,1.0
mHSC-GM,mDC,mHSC-GM->mDC,coverage_matched,train,2012,1.0,3.9438369781312126,0.0,3.150099403578529,0.0,0.7937375745526839,0.0,0.08200795228628231,0.02384058872197554,0.08001988071570576
mHSC-GM,mDC,mHSC-GM->mDC,coverage_matched,test,2012,1.0,2.7768389662027833,0.0,2.2301192842942346,0.0,0.5467196819085487,0.0,0.04970178926441352,0.019762213320174048,1.0
mHSC-GM,mDC,mHSC-GM->mDC,topology_matched,train,2012,1.0,3.9438369781312126,0.0,3.150099403578529,0.0,0.7937375745526839,0.0,0.08200795228628231,0.02384058872197554,0.08001988071570576
mHSC-GM,mDC,mHSC-GM->mDC,topology_matched,test,2012,1.0,2.7768389662027833,0.0,2.2301192842942346,0.0,0.5467196819085487,0.0,0.04970178926441352,0.019762213320174048,1.0
mHSC-GM,mESC,mHSC-GM->mESC,native,train,4762,178.76470588235293,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,mESC,mHSC-GM->mESC,native,test,16749,178.76470588235293,0.7795092244313093,0.0,0.6234402053853961,0.0,0.1560690190459132,0.0,0.014806854140545705,0.006134548912084501,1.0
mHSC-GM,mESC,mHSC-GM->mESC,strict,train,3039,178.76470588235293,2.136558078315235,0.0,1.7163540638367885,0.0,0.42020401447844685,0.0,0.046725896676538335,0.011462619863556187,0.04475156301414939
mHSC-GM,mESC,mHSC-GM->mESC,strict,test,3039,178.76470588235293,0.9081934846989141,0.0,0.717670286278381,0.0,0.19052319842053306,0.0,0.017769002961500493,0.010288741383395753,1.0
mHSC-GM,mESC,mHSC-GM->mESC,coverage_matched,train,3039,178.76470588235293,2.136558078315235,0.0,1.7163540638367885,0.0,0.42020401447844685,0.0,0.046725896676538335,0.011462619863556187,0.04475156301414939
mHSC-GM,mESC,mHSC-GM->mESC,coverage_matched,test,3039,178.76470588235293,0.9081934846989141,0.0,0.717670286278381,0.0,0.19052319842053306,0.0,0.017769002961500493,0.010288741383395753,1.0
mHSC-GM,mESC,mHSC-GM->mESC,topology_matched,train,3039,178.76470588235293,2.136558078315235,0.0,1.7163540638367885,0.0,0.42020401447844685,0.0,0.046725896676538335,0.011462619863556187,0.04475156301414939
mHSC-GM,mESC,mHSC-GM->mESC,topology_matched,test,3039,178.76470588235293,0.9081934846989141,0.0,0.717670286278381,0.0,0.19052319842053306,0.0,0.017769002961500493,0.010288741383395753,1.0
mHSC-GM,mHSC-E,mHSC-GM->mHSC-E,native,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,mHSC-E,mHSC-GM->mHSC-E,native,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-GM,mHSC-E,mHSC-GM->mHSC-E,strict,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,mHSC-E,mHSC-GM->mHSC-E,strict,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-GM,mHSC-E,mHSC-GM->mHSC-E,coverage_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,mHSC-E,mHSC-GM->mHSC-E,coverage_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-GM,mHSC-E,mHSC-GM->mHSC-E,topology_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,mHSC-E,mHSC-GM->mHSC-E,topology_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-GM,mHSC-L,mHSC-GM->mHSC-L,native,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,mHSC-L,mHSC-GM->mHSC-L,native,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-GM,mHSC-L,mHSC-GM->mHSC-L,strict,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,mHSC-L,mHSC-GM->mHSC-L,strict,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-GM,mHSC-L,mHSC-GM->mHSC-L,coverage_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,mHSC-L,mHSC-GM->mHSC-L,coverage_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-GM,mHSC-L,mHSC-GM->mHSC-L,topology_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-GM,mHSC-L,mHSC-GM->mHSC-L,topology_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,hESC,mHSC-L->hESC,native,train,4762,1.000351617440225,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,hESC,mHSC-L->hESC,native,test,13976,1.000351617440225,0.9341728677733258,0.0,0.7471379507727532,0.0,0.1870349170005724,0.0,0.017744705208929592,0.006568360338248367,1.0
mHSC-L,hESC,mHSC-L->hESC,strict,train,2845,1.000351617440225,2.9768014059753956,0.0,2.379261862917399,0.0,0.5975395430579965,0.0,0.05905096660808436,0.021900051297678805,0.056239015817223195
mHSC-L,hESC,mHSC-L->hESC,strict,test,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
mHSC-L,hESC,mHSC-L->hESC,coverage_matched,train,2845,1.000351617440225,2.9768014059753956,0.0,2.379261862917399,0.0,0.5975395430579965,0.0,0.05905096660808436,0.021900051297678805,0.056239015817223195
mHSC-L,hESC,mHSC-L->hESC,coverage_matched,test,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
mHSC-L,hESC,mHSC-L->hESC,topology_matched,train,2845,1.000351617440225,2.9768014059753956,0.0,2.379261862917399,0.0,0.5975395430579965,0.0,0.05905096660808436,0.021900051297678805,0.056239015817223195
mHSC-L,hESC,mHSC-L->hESC,topology_matched,test,2845,1.000351617440225,1.2854130052724078,0.0,1.0256590509666081,0.0,0.2597539543057997,0.0,0.026362038664323375,0.007216647775074347,1.0
mHSC-L,hHep,mHSC-L->hHep,native,train,4762,1.000358037952023,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,hHep,mHSC-L->hHep,native,test,11515,1.000358037952023,1.1338254450716456,0.0,0.9068171949630917,0.0,0.22700825010855405,0.0,0.021363438992618323,0.008901999560100328,1.0
mHSC-L,hHep,mHSC-L->hHep,strict,train,2794,1.000358037952023,2.4377236936292053,0.0,1.9541875447387258,0.0,0.4835361488904796,0.0,0.05261274158911954,0.016577199412174025,0.049749463135289905
mHSC-L,hHep,mHSC-L->hHep,strict,test,2794,1.000358037952023,1.5898353614889047,0.0,1.274874731567645,0.0,0.31496062992125984,0.0,0.031496062992125984,0.012998915216806035,1.0
mHSC-L,hHep,mHSC-L->hHep,coverage_matched,train,2794,1.000358037952023,2.4377236936292053,0.0,1.9541875447387258,0.0,0.4835361488904796,0.0,0.05261274158911954,0.016577199412174025,0.049749463135289905
mHSC-L,hHep,mHSC-L->hHep,coverage_matched,test,2794,1.000358037952023,1.5898353614889047,0.0,1.274874731567645,0.0,0.31496062992125984,0.0,0.031496062992125984,0.012998915216806035,1.0
mHSC-L,hHep,mHSC-L->hHep,topology_matched,train,2794,1.000358037952023,2.4377236936292053,0.0,1.9541875447387258,0.0,0.4835361488904796,0.0,0.05261274158911954,0.016577199412174025,0.049749463135289905
mHSC-L,hHep,mHSC-L->hHep,topology_matched,test,2794,1.000358037952023,1.5898353614889047,0.0,1.274874731567645,0.0,0.31496062992125984,0.0,0.031496062992125984,0.012998915216806035,1.0
mHSC-L,mDC,mHSC-L->mDC,native,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,mDC,mHSC-L->mDC,native,test,7371,1.0,1.7712657712657713,0.0,1.4166327499660833,0.0,0.354633021299688,0.0,0.0328313661646995,0.014727904251028783,1.0
mHSC-L,mDC,mHSC-L->mDC,strict,train,2012,1.0,3.9726640159045727,0.0,3.1853876739562623,0.0,0.7872763419483101,0.0,0.08399602385685885,0.027955723882147076,0.08151093439363817
mHSC-L,mDC,mHSC-L->mDC,strict,test,2012,1.0,2.7768389662027833,0.0,2.2301192842942346,0.0,0.5467196819085487,0.0,0.04970178926441352,0.019762213320174048,1.0
mHSC-L,mDC,mHSC-L->mDC,coverage_matched,train,2012,1.0,3.9726640159045727,0.0,3.1853876739562623,0.0,0.7872763419483101,0.0,0.08399602385685885,0.027955723882147076,0.08151093439363817
mHSC-L,mDC,mHSC-L->mDC,coverage_matched,test,2012,1.0,2.7768389662027833,0.0,2.2301192842942346,0.0,0.5467196819085487,0.0,0.04970178926441352,0.019762213320174048,1.0
mHSC-L,mDC,mHSC-L->mDC,topology_matched,train,2012,1.0,3.9726640159045727,0.0,3.1853876739562623,0.0,0.7872763419483101,0.0,0.08399602385685885,0.027955723882147076,0.08151093439363817
mHSC-L,mDC,mHSC-L->mDC,topology_matched,test,2012,1.0,2.7768389662027833,0.0,2.2301192842942346,0.0,0.5467196819085487,0.0,0.04970178926441352,0.019762213320174048,1.0
mHSC-L,mESC,mHSC-L->mESC,native,train,4762,178.76470588235293,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,mESC,mHSC-L->mESC,native,test,16749,178.76470588235293,0.7795092244313093,0.0,0.6234402053853961,0.0,0.1560690190459132,0.0,0.014806854140545705,0.006134548912084501,1.0
mHSC-L,mESC,mHSC-L->mESC,strict,train,3039,178.76470588235293,2.2583086541625534,0.0,1.8068443566962817,0.0,0.4514642974662718,0.0,0.04968739717012175,0.015181332701026482,0.04573872984534386
mHSC-L,mESC,mHSC-L->mESC,strict,test,3039,178.76470588235293,0.9081934846989141,0.0,0.717670286278381,0.0,0.19052319842053306,0.0,0.017769002961500493,0.010288741383395753,1.0
mHSC-L,mESC,mHSC-L->mESC,coverage_matched,train,3039,178.76470588235293,2.2583086541625534,0.0,1.8068443566962817,0.0,0.4514642974662718,0.0,0.04968739717012175,0.015181332701026482,0.04573872984534386
mHSC-L,mESC,mHSC-L->mESC,coverage_matched,test,3039,178.76470588235293,0.9081934846989141,0.0,0.717670286278381,0.0,0.19052319842053306,0.0,0.017769002961500493,0.010288741383395753,1.0
mHSC-L,mESC,mHSC-L->mESC,topology_matched,train,3039,178.76470588235293,2.2583086541625534,0.0,1.8068443566962817,0.0,0.4514642974662718,0.0,0.04968739717012175,0.015181332701026482,0.04573872984534386
mHSC-L,mESC,mHSC-L->mESC,topology_matched,test,3039,178.76470588235293,0.9081934846989141,0.0,0.717670286278381,0.0,0.19052319842053306,0.0,0.017769002961500493,0.010288741383395753,1.0
mHSC-L,mHSC-E,mHSC-L->mHSC-E,native,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,mHSC-E,mHSC-L->mHSC-E,native,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-L,mHSC-E,mHSC-L->mHSC-E,strict,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,mHSC-E,mHSC-L->mHSC-E,strict,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-L,mHSC-E,mHSC-L->mHSC-E,coverage_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,mHSC-E,mHSC-L->mHSC-E,coverage_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-L,mHSC-E,mHSC-L->mHSC-E,topology_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,mHSC-E,mHSC-L->mHSC-E,topology_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.05186896262074758,0.021338606180351535,0.0503989920201596
mHSC-L,mHSC-GM,mHSC-L->mHSC-GM,native,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,mHSC-GM,mHSC-L->mHSC-GM,native,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-L,mHSC-GM,mHSC-L->mHSC-GM,strict,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,mHSC-GM,mHSC-L->mHSC-GM,strict,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-L,mHSC-GM,mHSC-L->mHSC-GM,coverage_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,mHSC-GM,mHSC-L->mHSC-GM,coverage_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
mHSC-L,mHSC-GM,mHSC-L->mHSC-GM,topology_matched,train,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.02012916001582694,0.05081898362032759
mHSC-L,mHSC-GM,mHSC-L->mHSC-GM,topology_matched,test,4762,1.0,2.7417051658966822,0.0,2.1927761444771106,0.0,0.5489290214195716,0.0,0.052708945821083576,0.01853976705842028,0.05081898362032759
